"","town","to_psi","K12_GRAD_SCHOOL_YEAR","psi_class","latitude","longitude","count"
"347","Fort St. James","KPU","2010-2011","non-NWCC",54.4426,-124.251,0
"348","Fort St. James","KPU","2011-2012","non-NWCC",54.4426,-124.251,1
"349","Fort St. James","KPU","2012-2013","non-NWCC",54.4426,-124.251,0
"350","Fort St. James","KPU","2013-2014","non-NWCC",54.4426,-124.251,0
"351","Fort St. James","LANG","2004-2005","non-NWCC",54.4426,-124.251,0
"352","Fort St. James","LANG","2005-2006","non-NWCC",54.4426,-124.251,0
"353","Fort St. James","LANG","2006-2007","non-NWCC",54.4426,-124.251,0
"354","Fort St. James","LANG","2007-2008","non-NWCC",54.4426,-124.251,0
"355","Fort St. James","LANG","2008-2009","non-NWCC",54.4426,-124.251,1
"356","Fort St. James","LANG","2009-2010","non-NWCC",54.4426,-124.251,0
"357","Fort St. James","LANG","2010-2011","non-NWCC",54.4426,-124.251,0
"358","Fort St. James","LANG","2011-2012","non-NWCC",54.4426,-124.251,1
"359","Fort St. James","LANG","2012-2013","non-NWCC",54.4426,-124.251,1
"360","Fort St. James","LANG","2013-2014","non-NWCC",54.4426,-124.251,0
"361","Fort St. James","NIC","2004-2005","non-NWCC",54.4426,-124.251,0
"362","Fort St. James","NIC","2005-2006","non-NWCC",54.4426,-124.251,0
"363","Fort St. James","NIC","2006-2007","non-NWCC",54.4426,-124.251,0
"364","Fort St. James","NIC","2007-2008","non-NWCC",54.4426,-124.251,0
"365","Fort St. James","NIC","2008-2009","non-NWCC",54.4426,-124.251,0
"366","Fort St. James","NIC","2009-2010","non-NWCC",54.4426,-124.251,0
"367","Fort St. James","NIC","2010-2011","non-NWCC",54.4426,-124.251,0
"368","Fort St. James","NIC","2011-2012","non-NWCC",54.4426,-124.251,0
"369","Fort St. James","NIC","2012-2013","non-NWCC",54.4426,-124.251,0
"370","Fort St. James","NIC","2013-2014","non-NWCC",54.4426,-124.251,0
"371","Fort St. James","NLC","2004-2005","non-NWCC",54.4426,-124.251,0
"372","Fort St. James","NLC","2005-2006","non-NWCC",54.4426,-124.251,1
"373","Fort St. James","NLC","2006-2007","non-NWCC",54.4426,-124.251,1
"374","Fort St. James","NLC","2007-2008","non-NWCC",54.4426,-124.251,0
"375","Fort St. James","NLC","2008-2009","non-NWCC",54.4426,-124.251,0
"376","Fort St. James","NLC","2009-2010","non-NWCC",54.4426,-124.251,0
"377","Fort St. James","NLC","2010-2011","non-NWCC",54.4426,-124.251,0
"378","Fort St. James","NLC","2011-2012","non-NWCC",54.4426,-124.251,0
"379","Fort St. James","NLC","2012-2013","non-NWCC",54.4426,-124.251,0
"380","Fort St. James","NLC","2013-2014","non-NWCC",54.4426,-124.251,0
"381","Fort St. James","NVIT","2004-2005","non-NWCC",54.4426,-124.251,0
"382","Fort St. James","NVIT","2005-2006","non-NWCC",54.4426,-124.251,0
"383","Fort St. James","NVIT","2006-2007","non-NWCC",54.4426,-124.251,0
"384","Fort St. James","NVIT","2007-2008","non-NWCC",54.4426,-124.251,0
"385","Fort St. James","NVIT","2008-2009","non-NWCC",54.4426,-124.251,0
"386","Fort St. James","NVIT","2009-2010","non-NWCC",54.4426,-124.251,0
"387","Fort St. James","NVIT","2010-2011","non-NWCC",54.4426,-124.251,0
"388","Fort St. James","NVIT","2011-2012","non-NWCC",54.4426,-124.251,0
"389","Fort St. James","NVIT","2012-2013","non-NWCC",54.4426,-124.251,0
"390","Fort St. James","NVIT","2013-2014","non-NWCC",54.4426,-124.251,0
"391","Fort St. James","NWCC","2004-2005","NWCC",54.4426,-124.251,0
"392","Fort St. James","NWCC","2005-2006","NWCC",54.4426,-124.251,0
"393","Fort St. James","NWCC","2006-2007","NWCC",54.4426,-124.251,0
"394","Fort St. James","NWCC","2007-2008","NWCC",54.4426,-124.251,0
"395","Fort St. James","NWCC","2008-2009","NWCC",54.4426,-124.251,1
"396","Fort St. James","NWCC","2009-2010","NWCC",54.4426,-124.251,0
"397","Fort St. James","NWCC","2010-2011","NWCC",54.4426,-124.251,0
"398","Fort St. James","NWCC","2011-2012","NWCC",54.4426,-124.251,0
"399","Fort St. James","NWCC","2012-2013","NWCC",54.4426,-124.251,0
"400","Fort St. James","NWCC","2013-2014","NWCC",54.4426,-124.251,1
"401","Fort St. James","OKAN","2004-2005","non-NWCC",54.4426,-124.251,1
"402","Fort St. James","OKAN","2005-2006","non-NWCC",54.4426,-124.251,0
"403","Fort St. James","OKAN","2006-2007","non-NWCC",54.4426,-124.251,1
"404","Fort St. James","OKAN","2007-2008","non-NWCC",54.4426,-124.251,1
"405","Fort St. James","OKAN","2008-2009","non-NWCC",54.4426,-124.251,0
"406","Fort St. James","OKAN","2009-2010","non-NWCC",54.4426,-124.251,0
"407","Fort St. James","OKAN","2010-2011","non-NWCC",54.4426,-124.251,0
"408","Fort St. James","OKAN","2011-2012","non-NWCC",54.4426,-124.251,0
"409","Fort St. James","OKAN","2012-2013","non-NWCC",54.4426,-124.251,1
"410","Fort St. James","OKAN","2013-2014","non-NWCC",54.4426,-124.251,2
"411","Fort St. James","SEL","2004-2005","non-NWCC",54.4426,-124.251,0
"412","Fort St. James","SEL","2005-2006","non-NWCC",54.4426,-124.251,0
"413","Fort St. James","SEL","2006-2007","non-NWCC",54.4426,-124.251,0
"414","Fort St. James","SEL","2007-2008","non-NWCC",54.4426,-124.251,0
"415","Fort St. James","SEL","2008-2009","non-NWCC",54.4426,-124.251,1
"416","Fort St. James","SEL","2009-2010","non-NWCC",54.4426,-124.251,0
"417","Fort St. James","SEL","2010-2011","non-NWCC",54.4426,-124.251,0
"418","Fort St. James","SEL","2011-2012","non-NWCC",54.4426,-124.251,0
"419","Fort St. James","SEL","2012-2013","non-NWCC",54.4426,-124.251,0
"420","Fort St. James","SEL","2013-2014","non-NWCC",54.4426,-124.251,1
"421","Fort St. James","SFU","2004-2005","non-NWCC",54.4426,-124.251,0
"422","Fort St. James","SFU","2005-2006","non-NWCC",54.4426,-124.251,0
"423","Fort St. James","SFU","2006-2007","non-NWCC",54.4426,-124.251,0
"424","Fort St. James","SFU","2007-2008","non-NWCC",54.4426,-124.251,0
"425","Fort St. James","SFU","2008-2009","non-NWCC",54.4426,-124.251,0
"426","Fort St. James","SFU","2009-2010","non-NWCC",54.4426,-124.251,0
"427","Fort St. James","SFU","2010-2011","non-NWCC",54.4426,-124.251,0
"428","Fort St. James","SFU","2011-2012","non-NWCC",54.4426,-124.251,0
"429","Fort St. James","SFU","2012-2013","non-NWCC",54.4426,-124.251,2
"430","Fort St. James","SFU","2013-2014","non-NWCC",54.4426,-124.251,1
"431","Fort St. James","TRU","2004-2005","non-NWCC",54.4426,-124.251,2
"432","Fort St. James","TRU","2005-2006","non-NWCC",54.4426,-124.251,4
"433","Fort St. James","TRU","2006-2007","non-NWCC",54.4426,-124.251,3
"434","Fort St. James","TRU","2007-2008","non-NWCC",54.4426,-124.251,5
"435","Fort St. James","TRU","2008-2009","non-NWCC",54.4426,-124.251,0
"436","Fort St. James","TRU","2009-2010","non-NWCC",54.4426,-124.251,5
"437","Fort St. James","TRU","2010-2011","non-NWCC",54.4426,-124.251,7
"438","Fort St. James","TRU","2011-2012","non-NWCC",54.4426,-124.251,2
"439","Fort St. James","TRU","2012-2013","non-NWCC",54.4426,-124.251,1
"440","Fort St. James","TRU","2013-2014","non-NWCC",54.4426,-124.251,3
"441","Fort St. James","UBCO","2004-2005","non-NWCC",54.4426,-124.251,0
"442","Fort St. James","UBCO","2005-2006","non-NWCC",54.4426,-124.251,0
"443","Fort St. James","UBCO","2006-2007","non-NWCC",54.4426,-124.251,0
"444","Fort St. James","UBCO","2007-2008","non-NWCC",54.4426,-124.251,0
"445","Fort St. James","UBCO","2008-2009","non-NWCC",54.4426,-124.251,0
"446","Fort St. James","UBCO","2009-2010","non-NWCC",54.4426,-124.251,0
"447","Fort St. James","UBCO","2010-2011","non-NWCC",54.4426,-124.251,1
"448","Fort St. James","UBCO","2011-2012","non-NWCC",54.4426,-124.251,0
"449","Fort St. James","UBCO","2012-2013","non-NWCC",54.4426,-124.251,1
"450","Fort St. James","UBCO","2013-2014","non-NWCC",54.4426,-124.251,2
"451","Fort St. James","UBCV","2004-2005","non-NWCC",54.4426,-124.251,0
"452","Fort St. James","UBCV","2005-2006","non-NWCC",54.4426,-124.251,0
"453","Fort St. James","UBCV","2006-2007","non-NWCC",54.4426,-124.251,1
"454","Fort St. James","UBCV","2007-2008","non-NWCC",54.4426,-124.251,0
"455","Fort St. James","UBCV","2008-2009","non-NWCC",54.4426,-124.251,0
"456","Fort St. James","UBCV","2009-2010","non-NWCC",54.4426,-124.251,1
"457","Fort St. James","UBCV","2010-2011","non-NWCC",54.4426,-124.251,0
"458","Fort St. James","UBCV","2011-2012","non-NWCC",54.4426,-124.251,0
"459","Fort St. James","UBCV","2012-2013","non-NWCC",54.4426,-124.251,0
"460","Fort St. James","UBCV","2013-2014","non-NWCC",54.4426,-124.251,0
"461","Fort St. James","UFV","2004-2005","non-NWCC",54.4426,-124.251,0
"462","Fort St. James","UFV","2005-2006","non-NWCC",54.4426,-124.251,0
"463","Fort St. James","UFV","2006-2007","non-NWCC",54.4426,-124.251,0
"464","Fort St. James","UFV","2007-2008","non-NWCC",54.4426,-124.251,0
"465","Fort St. James","UFV","2008-2009","non-NWCC",54.4426,-124.251,0
"466","Fort St. James","UFV","2009-2010","non-NWCC",54.4426,-124.251,0
"467","Fort St. James","UFV","2010-2011","non-NWCC",54.4426,-124.251,0
"468","Fort St. James","UFV","2011-2012","non-NWCC",54.4426,-124.251,1
"469","Fort St. James","UFV","2012-2013","non-NWCC",54.4426,-124.251,0
"470","Fort St. James","UFV","2013-2014","non-NWCC",54.4426,-124.251,0
"471","Fort St. James","UNBC","2004-2005","non-NWCC",54.4426,-124.251,4
"472","Fort St. James","UNBC","2005-2006","non-NWCC",54.4426,-124.251,2
"473","Fort St. James","UNBC","2006-2007","non-NWCC",54.4426,-124.251,5
"474","Fort St. James","UNBC","2007-2008","non-NWCC",54.4426,-124.251,3
"475","Fort St. James","UNBC","2008-2009","non-NWCC",54.4426,-124.251,6
"476","Fort St. James","UNBC","2009-2010","non-NWCC",54.4426,-124.251,4
"477","Fort St. James","UNBC","2010-2011","non-NWCC",54.4426,-124.251,3
"478","Fort St. James","UNBC","2011-2012","non-NWCC",54.4426,-124.251,3
"479","Fort St. James","UNBC","2012-2013","non-NWCC",54.4426,-124.251,3
"480","Fort St. James","UNBC","2013-2014","non-NWCC",54.4426,-124.251,7
"481","Fort St. James","UVIC","2004-2005","non-NWCC",54.4426,-124.251,1
"482","Fort St. James","UVIC","2005-2006","non-NWCC",54.4426,-124.251,0
"483","Fort St. James","UVIC","2006-2007","non-NWCC",54.4426,-124.251,1
"484","Fort St. James","UVIC","2007-2008","non-NWCC",54.4426,-124.251,1
"485","Fort St. James","UVIC","2008-2009","non-NWCC",54.4426,-124.251,1
"486","Fort St. James","UVIC","2009-2010","non-NWCC",54.4426,-124.251,0
"487","Fort St. James","UVIC","2010-2011","non-NWCC",54.4426,-124.251,0
"488","Fort St. James","UVIC","2011-2012","non-NWCC",54.4426,-124.251,0
"489","Fort St. James","UVIC","2012-2013","non-NWCC",54.4426,-124.251,0
"490","Fort St. James","UVIC","2013-2014","non-NWCC",54.4426,-124.251,1
"491","Fort St. James","VCC","2004-2005","non-NWCC",54.4426,-124.251,0
"492","Fort St. James","VCC","2005-2006","non-NWCC",54.4426,-124.251,0
"493","Fort St. James","VCC","2006-2007","non-NWCC",54.4426,-124.251,0
"494","Fort St. James","VCC","2007-2008","non-NWCC",54.4426,-124.251,0
"495","Fort St. James","VCC","2008-2009","non-NWCC",54.4426,-124.251,0
"496","Fort St. James","VCC","2009-2010","non-NWCC",54.4426,-124.251,0
"497","Fort St. James","VCC","2010-2011","non-NWCC",54.4426,-124.251,0
"498","Fort St. James","VCC","2011-2012","non-NWCC",54.4426,-124.251,0
"499","Fort St. James","VCC","2012-2013","non-NWCC",54.4426,-124.251,1
"500","Fort St. James","VCC","2013-2014","non-NWCC",54.4426,-124.251,0
"501","Fort St. James","VIU","2004-2005","non-NWCC",54.4426,-124.251,1
"502","Fort St. James","VIU","2005-2006","non-NWCC",54.4426,-124.251,0
"503","Fort St. James","VIU","2006-2007","non-NWCC",54.4426,-124.251,1
"504","Fort St. James","VIU","2007-2008","non-NWCC",54.4426,-124.251,1
"505","Fort St. James","VIU","2008-2009","non-NWCC",54.4426,-124.251,0
"506","Fort St. James","VIU","2009-2010","non-NWCC",54.4426,-124.251,1
"507","Fort St. James","VIU","2010-2011","non-NWCC",54.4426,-124.251,0
"508","Fort St. James","VIU","2011-2012","non-NWCC",54.4426,-124.251,0
"509","Fort St. James","VIU","2012-2013","non-NWCC",54.4426,-124.251,0
"510","Fort St. James","VIU","2013-2014","non-NWCC",54.4426,-124.251,0
"511","Fort St. James","no_transfer_yet","2004-2005","non-NWCC",54.4426,-124.251,9
"512","Fort St. James","no_transfer_yet","2005-2006","non-NWCC",54.4426,-124.251,4
"513","Fort St. James","no_transfer_yet","2006-2007","non-NWCC",54.4426,-124.251,6
"514","Fort St. James","no_transfer_yet","2007-2008","non-NWCC",54.4426,-124.251,14
"515","Fort St. James","no_transfer_yet","2008-2009","non-NWCC",54.4426,-124.251,10
"516","Fort St. James","no_transfer_yet","2009-2010","non-NWCC",54.4426,-124.251,12
"517","Fort St. James","no_transfer_yet","2010-2011","non-NWCC",54.4426,-124.251,15
"518","Fort St. James","no_transfer_yet","2011-2012","non-NWCC",54.4426,-124.251,13
"519","Fort St. James","no_transfer_yet","2012-2013","non-NWCC",54.4426,-124.251,18
"520","Fort St. James","no_transfer_yet","2013-2014","non-NWCC",54.4426,-124.251,15
"521","Fraser Lake","BCIT","2004-2005","non-NWCC",54.0562,-124.8496,2
"522","Fraser Lake","BCIT","2005-2006","non-NWCC",54.0562,-124.8496,0
"523","Fraser Lake","BCIT","2006-2007","non-NWCC",54.0562,-124.8496,0
"524","Fraser Lake","BCIT","2007-2008","non-NWCC",54.0562,-124.8496,0
"525","Fraser Lake","BCIT","2008-2009","non-NWCC",54.0562,-124.8496,0
"526","Fraser Lake","BCIT","2009-2010","non-NWCC",54.0562,-124.8496,0
"527","Fraser Lake","BCIT","2010-2011","non-NWCC",54.0562,-124.8496,0
"528","Fraser Lake","BCIT","2011-2012","non-NWCC",54.0562,-124.8496,0
"529","Fraser Lake","BCIT","2012-2013","non-NWCC",54.0562,-124.8496,0
"530","Fraser Lake","BCIT","2013-2014","non-NWCC",54.0562,-124.8496,0
"531","Fraser Lake","CAM","2004-2005","non-NWCC",54.0562,-124.8496,0
"532","Fraser Lake","CAM","2005-2006","non-NWCC",54.0562,-124.8496,0
"533","Fraser Lake","CAM","2006-2007","non-NWCC",54.0562,-124.8496,0
"534","Fraser Lake","CAM","2007-2008","non-NWCC",54.0562,-124.8496,0
"535","Fraser Lake","CAM","2008-2009","non-NWCC",54.0562,-124.8496,0
"536","Fraser Lake","CAM","2009-2010","non-NWCC",54.0562,-124.8496,0
"537","Fraser Lake","CAM","2010-2011","non-NWCC",54.0562,-124.8496,0
"538","Fraser Lake","CAM","2011-2012","non-NWCC",54.0562,-124.8496,0
"539","Fraser Lake","CAM","2012-2013","non-NWCC",54.0562,-124.8496,0
"540","Fraser Lake","CAM","2013-2014","non-NWCC",54.0562,-124.8496,0
"541","Fraser Lake","CAPU","2004-2005","non-NWCC",54.0562,-124.8496,0
"542","Fraser Lake","CAPU","2005-2006","non-NWCC",54.0562,-124.8496,0
"543","Fraser Lake","CAPU","2006-2007","non-NWCC",54.0562,-124.8496,0
"544","Fraser Lake","CAPU","2007-2008","non-NWCC",54.0562,-124.8496,0
"545","Fraser Lake","CAPU","2008-2009","non-NWCC",54.0562,-124.8496,0
"546","Fraser Lake","CAPU","2009-2010","non-NWCC",54.0562,-124.8496,0
"547","Fraser Lake","CAPU","2010-2011","non-NWCC",54.0562,-124.8496,0
"548","Fraser Lake","CAPU","2011-2012","non-NWCC",54.0562,-124.8496,0
"549","Fraser Lake","CAPU","2012-2013","non-NWCC",54.0562,-124.8496,0
"550","Fraser Lake","CAPU","2013-2014","non-NWCC",54.0562,-124.8496,0
"551","Fraser Lake","CNC","2004-2005","non-NWCC",54.0562,-124.8496,19
"552","Fraser Lake","CNC","2005-2006","non-NWCC",54.0562,-124.8496,15
"553","Fraser Lake","CNC","2006-2007","non-NWCC",54.0562,-124.8496,20
"554","Fraser Lake","CNC","2007-2008","non-NWCC",54.0562,-124.8496,17
"555","Fraser Lake","CNC","2008-2009","non-NWCC",54.0562,-124.8496,9
"556","Fraser Lake","CNC","2009-2010","non-NWCC",54.0562,-124.8496,17
"557","Fraser Lake","CNC","2010-2011","non-NWCC",54.0562,-124.8496,11
"558","Fraser Lake","CNC","2011-2012","non-NWCC",54.0562,-124.8496,12
"559","Fraser Lake","CNC","2012-2013","non-NWCC",54.0562,-124.8496,8
"560","Fraser Lake","CNC","2013-2014","non-NWCC",54.0562,-124.8496,11
"561","Fraser Lake","COTR","2004-2005","non-NWCC",54.0562,-124.8496,0
"562","Fraser Lake","COTR","2005-2006","non-NWCC",54.0562,-124.8496,0
"563","Fraser Lake","COTR","2006-2007","non-NWCC",54.0562,-124.8496,0
"564","Fraser Lake","COTR","2007-2008","non-NWCC",54.0562,-124.8496,0
"565","Fraser Lake","COTR","2008-2009","non-NWCC",54.0562,-124.8496,1
"566","Fraser Lake","COTR","2009-2010","non-NWCC",54.0562,-124.8496,0
"567","Fraser Lake","COTR","2010-2011","non-NWCC",54.0562,-124.8496,0
"568","Fraser Lake","COTR","2011-2012","non-NWCC",54.0562,-124.8496,0
"569","Fraser Lake","COTR","2012-2013","non-NWCC",54.0562,-124.8496,0
"570","Fraser Lake","COTR","2013-2014","non-NWCC",54.0562,-124.8496,0
"571","Fraser Lake","DOUG","2004-2005","non-NWCC",54.0562,-124.8496,0
"572","Fraser Lake","DOUG","2005-2006","non-NWCC",54.0562,-124.8496,0
"573","Fraser Lake","DOUG","2006-2007","non-NWCC",54.0562,-124.8496,0
"574","Fraser Lake","DOUG","2007-2008","non-NWCC",54.0562,-124.8496,0
"575","Fraser Lake","DOUG","2008-2009","non-NWCC",54.0562,-124.8496,0
"576","Fraser Lake","DOUG","2009-2010","non-NWCC",54.0562,-124.8496,0
"577","Fraser Lake","DOUG","2010-2011","non-NWCC",54.0562,-124.8496,0
"578","Fraser Lake","DOUG","2011-2012","non-NWCC",54.0562,-124.8496,0
"579","Fraser Lake","DOUG","2012-2013","non-NWCC",54.0562,-124.8496,0
"580","Fraser Lake","DOUG","2013-2014","non-NWCC",54.0562,-124.8496,0
"581","Fraser Lake","ECU","2004-2005","non-NWCC",54.0562,-124.8496,0
"582","Fraser Lake","ECU","2005-2006","non-NWCC",54.0562,-124.8496,0
"583","Fraser Lake","ECU","2006-2007","non-NWCC",54.0562,-124.8496,0
"584","Fraser Lake","ECU","2007-2008","non-NWCC",54.0562,-124.8496,0
"585","Fraser Lake","ECU","2008-2009","non-NWCC",54.0562,-124.8496,0
"586","Fraser Lake","ECU","2009-2010","non-NWCC",54.0562,-124.8496,0
"587","Fraser Lake","ECU","2010-2011","non-NWCC",54.0562,-124.8496,0
"588","Fraser Lake","ECU","2011-2012","non-NWCC",54.0562,-124.8496,0
"589","Fraser Lake","ECU","2012-2013","non-NWCC",54.0562,-124.8496,0
"590","Fraser Lake","ECU","2013-2014","non-NWCC",54.0562,-124.8496,0
"591","Fraser Lake","JIBC","2004-2005","non-NWCC",54.0562,-124.8496,0
"592","Fraser Lake","JIBC","2005-2006","non-NWCC",54.0562,-124.8496,0
"593","Fraser Lake","JIBC","2006-2007","non-NWCC",54.0562,-124.8496,1
"594","Fraser Lake","JIBC","2007-2008","non-NWCC",54.0562,-124.8496,1
"595","Fraser Lake","JIBC","2008-2009","non-NWCC",54.0562,-124.8496,0
"596","Fraser Lake","JIBC","2009-2010","non-NWCC",54.0562,-124.8496,0
"597","Fraser Lake","JIBC","2010-2011","non-NWCC",54.0562,-124.8496,0
"598","Fraser Lake","JIBC","2011-2012","non-NWCC",54.0562,-124.8496,0
"599","Fraser Lake","JIBC","2012-2013","non-NWCC",54.0562,-124.8496,0
"600","Fraser Lake","JIBC","2013-2014","non-NWCC",54.0562,-124.8496,0
"601","Fraser Lake","KPU","2004-2005","non-NWCC",54.0562,-124.8496,0
"602","Fraser Lake","KPU","2005-2006","non-NWCC",54.0562,-124.8496,0
"603","Fraser Lake","KPU","2006-2007","non-NWCC",54.0562,-124.8496,0
"604","Fraser Lake","KPU","2007-2008","non-NWCC",54.0562,-124.8496,0
"605","Fraser Lake","KPU","2008-2009","non-NWCC",54.0562,-124.8496,0
"606","Fraser Lake","KPU","2009-2010","non-NWCC",54.0562,-124.8496,0
"607","Fraser Lake","KPU","2010-2011","non-NWCC",54.0562,-124.8496,0
"608","Fraser Lake","KPU","2011-2012","non-NWCC",54.0562,-124.8496,0
"609","Fraser Lake","KPU","2012-2013","non-NWCC",54.0562,-124.8496,0
"610","Fraser Lake","KPU","2013-2014","non-NWCC",54.0562,-124.8496,0
"611","Fraser Lake","LANG","2004-2005","non-NWCC",54.0562,-124.8496,0
"612","Fraser Lake","LANG","2005-2006","non-NWCC",54.0562,-124.8496,0
"613","Fraser Lake","LANG","2006-2007","non-NWCC",54.0562,-124.8496,0
"614","Fraser Lake","LANG","2007-2008","non-NWCC",54.0562,-124.8496,0
"615","Fraser Lake","LANG","2008-2009","non-NWCC",54.0562,-124.8496,0
"616","Fraser Lake","LANG","2009-2010","non-NWCC",54.0562,-124.8496,0
"617","Fraser Lake","LANG","2010-2011","non-NWCC",54.0562,-124.8496,0
"618","Fraser Lake","LANG","2011-2012","non-NWCC",54.0562,-124.8496,0
"619","Fraser Lake","LANG","2012-2013","non-NWCC",54.0562,-124.8496,0
"620","Fraser Lake","LANG","2013-2014","non-NWCC",54.0562,-124.8496,0
"621","Fraser Lake","NIC","2004-2005","non-NWCC",54.0562,-124.8496,1
"622","Fraser Lake","NIC","2005-2006","non-NWCC",54.0562,-124.8496,0
"623","Fraser Lake","NIC","2006-2007","non-NWCC",54.0562,-124.8496,0
"624","Fraser Lake","NIC","2007-2008","non-NWCC",54.0562,-124.8496,0
"625","Fraser Lake","NIC","2008-2009","non-NWCC",54.0562,-124.8496,0
"626","Fraser Lake","NIC","2009-2010","non-NWCC",54.0562,-124.8496,0
"627","Fraser Lake","NIC","2010-2011","non-NWCC",54.0562,-124.8496,0
"628","Fraser Lake","NIC","2011-2012","non-NWCC",54.0562,-124.8496,0
"629","Fraser Lake","NIC","2012-2013","non-NWCC",54.0562,-124.8496,0
"630","Fraser Lake","NIC","2013-2014","non-NWCC",54.0562,-124.8496,0
"631","Fraser Lake","NLC","2004-2005","non-NWCC",54.0562,-124.8496,2
"632","Fraser Lake","NLC","2005-2006","non-NWCC",54.0562,-124.8496,1
