"","town","to_psi","K12_GRAD_SCHOOL_YEAR","psi_class","latitude","longitude","count","share"
"3268","Stewart","UBCV","2013-2014","non-NWCC",55.9401,-129.99,0,0
"3269","Stewart","UFV","2004-2005","non-NWCC",55.9401,-129.99,0,0
"3270","Stewart","UFV","2005-2006","non-NWCC",55.9401,-129.99,0,0
"3271","Stewart","UFV","2006-2007","non-NWCC",55.9401,-129.99,0,0
"3272","Stewart","UFV","2007-2008","non-NWCC",55.9401,-129.99,0,0
"3273","Stewart","UFV","2008-2009","non-NWCC",55.9401,-129.99,0,0
"3274","Stewart","UFV","2009-2010","non-NWCC",55.9401,-129.99,0,0
"3275","Stewart","UFV","2010-2011","non-NWCC",55.9401,-129.99,0,0
"3276","Stewart","UFV","2011-2012","non-NWCC",55.9401,-129.99,0,0
"3277","Stewart","UFV","2012-2013","non-NWCC",55.9401,-129.99,0,0
"3278","Stewart","UFV","2013-2014","non-NWCC",55.9401,-129.99,0,0
"3279","Stewart","UNBC","2004-2005","non-NWCC",55.9401,-129.99,0,0
"3280","Stewart","UNBC","2005-2006","non-NWCC",55.9401,-129.99,0,0
"3281","Stewart","UNBC","2006-2007","non-NWCC",55.9401,-129.99,0,0
"3282","Stewart","UNBC","2007-2008","non-NWCC",55.9401,-129.99,1,0.5
"3283","Stewart","UNBC","2008-2009","non-NWCC",55.9401,-129.99,1,0.166666666666667
"3284","Stewart","UNBC","2009-2010","non-NWCC",55.9401,-129.99,1,0.25
"3285","Stewart","UNBC","2010-2011","non-NWCC",55.9401,-129.99,0,0
"3286","Stewart","UNBC","2011-2012","non-NWCC",55.9401,-129.99,1,0.333333333333333
"3287","Stewart","UNBC","2012-2013","non-NWCC",55.9401,-129.99,0,0
"3288","Stewart","UNBC","2013-2014","non-NWCC",55.9401,-129.99,1,0.5
"3289","Stewart","UVIC","2004-2005","non-NWCC",55.9401,-129.99,1,0.333333333333333
"3290","Stewart","UVIC","2005-2006","non-NWCC",55.9401,-129.99,1,0.333333333333333
"3291","Stewart","UVIC","2006-2007","non-NWCC",55.9401,-129.99,0,0
"3292","Stewart","UVIC","2007-2008","non-NWCC",55.9401,-129.99,0,0
"3293","Stewart","UVIC","2008-2009","non-NWCC",55.9401,-129.99,0,0
"3294","Stewart","UVIC","2009-2010","non-NWCC",55.9401,-129.99,0,0
"3295","Stewart","UVIC","2010-2011","non-NWCC",55.9401,-129.99,0,0
"3296","Stewart","UVIC","2011-2012","non-NWCC",55.9401,-129.99,0,0
"3297","Stewart","UVIC","2012-2013","non-NWCC",55.9401,-129.99,0,0
"3298","Stewart","UVIC","2013-2014","non-NWCC",55.9401,-129.99,0,0
"3299","Stewart","VCC","2004-2005","non-NWCC",55.9401,-129.99,0,0
"3300","Stewart","VCC","2005-2006","non-NWCC",55.9401,-129.99,0,0
"3301","Stewart","VCC","2006-2007","non-NWCC",55.9401,-129.99,0,0
"3302","Stewart","VCC","2007-2008","non-NWCC",55.9401,-129.99,0,0
"3303","Stewart","VCC","2008-2009","non-NWCC",55.9401,-129.99,0,0
"3304","Stewart","VCC","2009-2010","non-NWCC",55.9401,-129.99,0,0
"3305","Stewart","VCC","2010-2011","non-NWCC",55.9401,-129.99,0,0
"3306","Stewart","VCC","2011-2012","non-NWCC",55.9401,-129.99,0,0
"3307","Stewart","VCC","2012-2013","non-NWCC",55.9401,-129.99,0,0
"3308","Stewart","VCC","2013-2014","non-NWCC",55.9401,-129.99,0,0
"3309","Stewart","VIU","2004-2005","non-NWCC",55.9401,-129.99,0,0
"3310","Stewart","VIU","2005-2006","non-NWCC",55.9401,-129.99,0,0
"3311","Stewart","VIU","2006-2007","non-NWCC",55.9401,-129.99,0,0
"3312","Stewart","VIU","2007-2008","non-NWCC",55.9401,-129.99,0,0
"3313","Stewart","VIU","2008-2009","non-NWCC",55.9401,-129.99,1,0.166666666666667
"3314","Stewart","VIU","2009-2010","non-NWCC",55.9401,-129.99,0,0
"3315","Stewart","VIU","2010-2011","non-NWCC",55.9401,-129.99,0,0
"3316","Stewart","VIU","2011-2012","non-NWCC",55.9401,-129.99,0,0
"3317","Stewart","VIU","2012-2013","non-NWCC",55.9401,-129.99,0,0
"3318","Stewart","VIU","2013-2014","non-NWCC",55.9401,-129.99,0,0
"3319","Stewart","no_transfer_yet","2004-2005","non-NWCC",55.9401,-129.99,2,0.666666666666667
"3320","Stewart","no_transfer_yet","2005-2006","non-NWCC",55.9401,-129.99,0,0
"3321","Stewart","no_transfer_yet","2006-2007","non-NWCC",55.9401,-129.99,2,0.5
"3322","Stewart","no_transfer_yet","2007-2008","non-NWCC",55.9401,-129.99,0,0
"3323","Stewart","no_transfer_yet","2008-2009","non-NWCC",55.9401,-129.99,2,0.333333333333333
"3324","Stewart","no_transfer_yet","2009-2010","non-NWCC",55.9401,-129.99,0,0
"3325","Stewart","no_transfer_yet","2010-2011","non-NWCC",55.9401,-129.99,2,0.5
"3326","Stewart","no_transfer_yet","2011-2012","non-NWCC",55.9401,-129.99,1,0.333333333333333
"3327","Stewart","no_transfer_yet","2012-2013","non-NWCC",55.9401,-129.99,0,0
"3328","Stewart","no_transfer_yet","2013-2014","non-NWCC",55.9401,-129.99,1,0.5
"3329","Terrace","BCIT","2004-2005","non-NWCC",54.5167,-128.608,3,0.0149253731343284
"3330","Terrace","BCIT","2005-2006","non-NWCC",54.5167,-128.608,6,0.0257510729613734
"3331","Terrace","BCIT","2006-2007","non-NWCC",54.5167,-128.608,4,0.0186046511627907
"3332","Terrace","BCIT","2007-2008","non-NWCC",54.5167,-128.608,1,0.00552486187845304
"3333","Terrace","BCIT","2008-2009","non-NWCC",54.5167,-128.608,2,0.00970873786407767
"3334","Terrace","BCIT","2009-2010","non-NWCC",54.5167,-128.608,4,0.0229885057471264
"3335","Terrace","BCIT","2010-2011","non-NWCC",54.5167,-128.608,1,0.00606060606060606
"3336","Terrace","BCIT","2011-2012","non-NWCC",54.5167,-128.608,5,0.0228310502283105
"3337","Terrace","BCIT","2012-2013","non-NWCC",54.5167,-128.608,0,0
"3338","Terrace","BCIT","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3339","Terrace","CAM","2004-2005","non-NWCC",54.5167,-128.608,3,0.0149253731343284
"3340","Terrace","CAM","2005-2006","non-NWCC",54.5167,-128.608,1,0.00429184549356223
"3341","Terrace","CAM","2006-2007","non-NWCC",54.5167,-128.608,5,0.0232558139534884
"3342","Terrace","CAM","2007-2008","non-NWCC",54.5167,-128.608,2,0.0110497237569061
"3343","Terrace","CAM","2008-2009","non-NWCC",54.5167,-128.608,2,0.00970873786407767
"3344","Terrace","CAM","2009-2010","non-NWCC",54.5167,-128.608,1,0.00574712643678161
"3345","Terrace","CAM","2010-2011","non-NWCC",54.5167,-128.608,1,0.00606060606060606
"3346","Terrace","CAM","2011-2012","non-NWCC",54.5167,-128.608,0,0
"3347","Terrace","CAM","2012-2013","non-NWCC",54.5167,-128.608,1,0.00588235294117647
"3348","Terrace","CAM","2013-2014","non-NWCC",54.5167,-128.608,1,0.00546448087431694
"3349","Terrace","CAPU","2004-2005","non-NWCC",54.5167,-128.608,1,0.00497512437810945
"3350","Terrace","CAPU","2005-2006","non-NWCC",54.5167,-128.608,3,0.0128755364806867
"3351","Terrace","CAPU","2006-2007","non-NWCC",54.5167,-128.608,0,0
"3352","Terrace","CAPU","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3353","Terrace","CAPU","2008-2009","non-NWCC",54.5167,-128.608,0,0
"3354","Terrace","CAPU","2009-2010","non-NWCC",54.5167,-128.608,0,0
"3355","Terrace","CAPU","2010-2011","non-NWCC",54.5167,-128.608,2,0.0121212121212121
"3356","Terrace","CAPU","2011-2012","non-NWCC",54.5167,-128.608,0,0
"3357","Terrace","CAPU","2012-2013","non-NWCC",54.5167,-128.608,0,0
"3358","Terrace","CAPU","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3359","Terrace","CNC","2004-2005","non-NWCC",54.5167,-128.608,4,0.0199004975124378
"3360","Terrace","CNC","2005-2006","non-NWCC",54.5167,-128.608,9,0.0386266094420601
"3361","Terrace","CNC","2006-2007","non-NWCC",54.5167,-128.608,4,0.0186046511627907
"3362","Terrace","CNC","2007-2008","non-NWCC",54.5167,-128.608,6,0.0331491712707182
"3363","Terrace","CNC","2008-2009","non-NWCC",54.5167,-128.608,0,0
"3364","Terrace","CNC","2009-2010","non-NWCC",54.5167,-128.608,3,0.0172413793103448
"3365","Terrace","CNC","2010-2011","non-NWCC",54.5167,-128.608,3,0.0181818181818182
"3366","Terrace","CNC","2011-2012","non-NWCC",54.5167,-128.608,2,0.0091324200913242
"3367","Terrace","CNC","2012-2013","non-NWCC",54.5167,-128.608,2,0.0117647058823529
"3368","Terrace","CNC","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3369","Terrace","COTR","2004-2005","non-NWCC",54.5167,-128.608,1,0.00497512437810945
"3370","Terrace","COTR","2005-2006","non-NWCC",54.5167,-128.608,0,0
"3371","Terrace","COTR","2006-2007","non-NWCC",54.5167,-128.608,3,0.013953488372093
"3372","Terrace","COTR","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3373","Terrace","COTR","2008-2009","non-NWCC",54.5167,-128.608,0,0
"3374","Terrace","COTR","2009-2010","non-NWCC",54.5167,-128.608,0,0
"3375","Terrace","COTR","2010-2011","non-NWCC",54.5167,-128.608,0,0
"3376","Terrace","COTR","2011-2012","non-NWCC",54.5167,-128.608,0,0
"3377","Terrace","COTR","2012-2013","non-NWCC",54.5167,-128.608,0,0
"3378","Terrace","COTR","2013-2014","non-NWCC",54.5167,-128.608,2,0.0109289617486339
"3379","Terrace","DOUG","2004-2005","non-NWCC",54.5167,-128.608,1,0.00497512437810945
"3380","Terrace","DOUG","2005-2006","non-NWCC",54.5167,-128.608,2,0.00858369098712446
"3381","Terrace","DOUG","2006-2007","non-NWCC",54.5167,-128.608,2,0.00930232558139535
"3382","Terrace","DOUG","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3383","Terrace","DOUG","2008-2009","non-NWCC",54.5167,-128.608,1,0.00485436893203883
"3384","Terrace","DOUG","2009-2010","non-NWCC",54.5167,-128.608,4,0.0229885057471264
"3385","Terrace","DOUG","2010-2011","non-NWCC",54.5167,-128.608,1,0.00606060606060606
"3386","Terrace","DOUG","2011-2012","non-NWCC",54.5167,-128.608,1,0.0045662100456621
"3387","Terrace","DOUG","2012-2013","non-NWCC",54.5167,-128.608,1,0.00588235294117647
"3388","Terrace","DOUG","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3389","Terrace","ECU","2004-2005","non-NWCC",54.5167,-128.608,0,0
"3390","Terrace","ECU","2005-2006","non-NWCC",54.5167,-128.608,1,0.00429184549356223
"3391","Terrace","ECU","2006-2007","non-NWCC",54.5167,-128.608,1,0.00465116279069767
"3392","Terrace","ECU","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3393","Terrace","ECU","2008-2009","non-NWCC",54.5167,-128.608,0,0
"3394","Terrace","ECU","2009-2010","non-NWCC",54.5167,-128.608,0,0
"3395","Terrace","ECU","2010-2011","non-NWCC",54.5167,-128.608,0,0
"3396","Terrace","ECU","2011-2012","non-NWCC",54.5167,-128.608,0,0
"3397","Terrace","ECU","2012-2013","non-NWCC",54.5167,-128.608,0,0
"3398","Terrace","ECU","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3399","Terrace","JIBC","2004-2005","non-NWCC",54.5167,-128.608,2,0.00995024875621891
"3400","Terrace","JIBC","2005-2006","non-NWCC",54.5167,-128.608,1,0.00429184549356223
"3401","Terrace","JIBC","2006-2007","non-NWCC",54.5167,-128.608,0,0
"3402","Terrace","JIBC","2007-2008","non-NWCC",54.5167,-128.608,2,0.0110497237569061
"3403","Terrace","JIBC","2008-2009","non-NWCC",54.5167,-128.608,1,0.00485436893203883
"3404","Terrace","JIBC","2009-2010","non-NWCC",54.5167,-128.608,2,0.0114942528735632
"3405","Terrace","JIBC","2010-2011","non-NWCC",54.5167,-128.608,1,0.00606060606060606
"3406","Terrace","JIBC","2011-2012","non-NWCC",54.5167,-128.608,2,0.0091324200913242
"3407","Terrace","JIBC","2012-2013","non-NWCC",54.5167,-128.608,1,0.00588235294117647
"3408","Terrace","JIBC","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3409","Terrace","KPU","2004-2005","non-NWCC",54.5167,-128.608,1,0.00497512437810945
"3410","Terrace","KPU","2005-2006","non-NWCC",54.5167,-128.608,0,0
"3411","Terrace","KPU","2006-2007","non-NWCC",54.5167,-128.608,1,0.00465116279069767
"3412","Terrace","KPU","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3413","Terrace","KPU","2008-2009","non-NWCC",54.5167,-128.608,0,0
"3414","Terrace","KPU","2009-2010","non-NWCC",54.5167,-128.608,1,0.00574712643678161
"3415","Terrace","KPU","2010-2011","non-NWCC",54.5167,-128.608,1,0.00606060606060606
"3416","Terrace","KPU","2011-2012","non-NWCC",54.5167,-128.608,1,0.0045662100456621
"3417","Terrace","KPU","2012-2013","non-NWCC",54.5167,-128.608,0,0
"3418","Terrace","KPU","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3419","Terrace","LANG","2004-2005","non-NWCC",54.5167,-128.608,1,0.00497512437810945
"3420","Terrace","LANG","2005-2006","non-NWCC",54.5167,-128.608,0,0
"3421","Terrace","LANG","2006-2007","non-NWCC",54.5167,-128.608,0,0
"3422","Terrace","LANG","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3423","Terrace","LANG","2008-2009","non-NWCC",54.5167,-128.608,1,0.00485436893203883
"3424","Terrace","LANG","2009-2010","non-NWCC",54.5167,-128.608,0,0
"3425","Terrace","LANG","2010-2011","non-NWCC",54.5167,-128.608,0,0
"3426","Terrace","LANG","2011-2012","non-NWCC",54.5167,-128.608,1,0.0045662100456621
"3427","Terrace","LANG","2012-2013","non-NWCC",54.5167,-128.608,0,0
"3428","Terrace","LANG","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3429","Terrace","NIC","2004-2005","non-NWCC",54.5167,-128.608,0,0
"3430","Terrace","NIC","2005-2006","non-NWCC",54.5167,-128.608,0,0
"3431","Terrace","NIC","2006-2007","non-NWCC",54.5167,-128.608,1,0.00465116279069767
"3432","Terrace","NIC","2007-2008","non-NWCC",54.5167,-128.608,1,0.00552486187845304
"3433","Terrace","NIC","2008-2009","non-NWCC",54.5167,-128.608,1,0.00485436893203883
"3434","Terrace","NIC","2009-2010","non-NWCC",54.5167,-128.608,0,0
"3435","Terrace","NIC","2010-2011","non-NWCC",54.5167,-128.608,1,0.00606060606060606
"3436","Terrace","NIC","2011-2012","non-NWCC",54.5167,-128.608,1,0.0045662100456621
"3437","Terrace","NIC","2012-2013","non-NWCC",54.5167,-128.608,0,0
"3438","Terrace","NIC","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3439","Terrace","NLC","2004-2005","non-NWCC",54.5167,-128.608,2,0.00995024875621891
"3440","Terrace","NLC","2005-2006","non-NWCC",54.5167,-128.608,2,0.00858369098712446
"3441","Terrace","NLC","2006-2007","non-NWCC",54.5167,-128.608,2,0.00930232558139535
"3442","Terrace","NLC","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3443","Terrace","NLC","2008-2009","non-NWCC",54.5167,-128.608,1,0.00485436893203883
"3444","Terrace","NLC","2009-2010","non-NWCC",54.5167,-128.608,1,0.00574712643678161
"3445","Terrace","NLC","2010-2011","non-NWCC",54.5167,-128.608,4,0.0242424242424242
"3446","Terrace","NLC","2011-2012","non-NWCC",54.5167,-128.608,0,0
"3447","Terrace","NLC","2012-2013","non-NWCC",54.5167,-128.608,2,0.0117647058823529
"3448","Terrace","NLC","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3449","Terrace","NVIT","2004-2005","non-NWCC",54.5167,-128.608,0,0
"3450","Terrace","NVIT","2005-2006","non-NWCC",54.5167,-128.608,0,0
"3451","Terrace","NVIT","2006-2007","non-NWCC",54.5167,-128.608,0,0
"3452","Terrace","NVIT","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3453","Terrace","NVIT","2008-2009","non-NWCC",54.5167,-128.608,0,0
"3454","Terrace","NVIT","2009-2010","non-NWCC",54.5167,-128.608,0,0
"3455","Terrace","NVIT","2010-2011","non-NWCC",54.5167,-128.608,0,0
"3456","Terrace","NVIT","2011-2012","non-NWCC",54.5167,-128.608,0,0
"3457","Terrace","NVIT","2012-2013","non-NWCC",54.5167,-128.608,1,0.00588235294117647
"3458","Terrace","NVIT","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3459","Terrace","NWCC","2004-2005","NWCC",54.5167,-128.608,138,0.686567164179104
"3460","Terrace","NWCC","2005-2006","NWCC",54.5167,-128.608,143,0.613733905579399
"3461","Terrace","NWCC","2006-2007","NWCC",54.5167,-128.608,126,0.586046511627907
"3462","Terrace","NWCC","2007-2008","NWCC",54.5167,-128.608,107,0.591160220994475
"3463","Terrace","NWCC","2008-2009","NWCC",54.5167,-128.608,137,0.66504854368932
"3464","Terrace","NWCC","2009-2010","NWCC",54.5167,-128.608,89,0.511494252873563
"3465","Terrace","NWCC","2010-2011","NWCC",54.5167,-128.608,84,0.509090909090909
"3466","Terrace","NWCC","2011-2012","NWCC",54.5167,-128.608,105,0.479452054794521
"3467","Terrace","NWCC","2012-2013","NWCC",54.5167,-128.608,77,0.452941176470588
"3468","Terrace","NWCC","2013-2014","NWCC",54.5167,-128.608,67,0.366120218579235
"3469","Terrace","OKAN","2004-2005","non-NWCC",54.5167,-128.608,0,0
"3470","Terrace","OKAN","2005-2006","non-NWCC",54.5167,-128.608,0,0
"3471","Terrace","OKAN","2006-2007","non-NWCC",54.5167,-128.608,4,0.0186046511627907
"3472","Terrace","OKAN","2007-2008","non-NWCC",54.5167,-128.608,1,0.00552486187845304
"3473","Terrace","OKAN","2008-2009","non-NWCC",54.5167,-128.608,5,0.0242718446601942
"3474","Terrace","OKAN","2009-2010","non-NWCC",54.5167,-128.608,1,0.00574712643678161
"3475","Terrace","OKAN","2010-2011","non-NWCC",54.5167,-128.608,2,0.0121212121212121
"3476","Terrace","OKAN","2011-2012","non-NWCC",54.5167,-128.608,7,0.0319634703196347
"3477","Terrace","OKAN","2012-2013","non-NWCC",54.5167,-128.608,3,0.0176470588235294
"3478","Terrace","OKAN","2013-2014","non-NWCC",54.5167,-128.608,2,0.0109289617486339
"3479","Terrace","SEL","2004-2005","non-NWCC",54.5167,-128.608,2,0.00995024875621891
"3480","Terrace","SEL","2005-2006","non-NWCC",54.5167,-128.608,2,0.00858369098712446
"3481","Terrace","SEL","2006-2007","non-NWCC",54.5167,-128.608,0,0
"3482","Terrace","SEL","2007-2008","non-NWCC",54.5167,-128.608,1,0.00552486187845304
"3483","Terrace","SEL","2008-2009","non-NWCC",54.5167,-128.608,0,0
"3484","Terrace","SEL","2009-2010","non-NWCC",54.5167,-128.608,0,0
"3485","Terrace","SEL","2010-2011","non-NWCC",54.5167,-128.608,0,0
"3486","Terrace","SEL","2011-2012","non-NWCC",54.5167,-128.608,0,0
"3487","Terrace","SEL","2012-2013","non-NWCC",54.5167,-128.608,0,0
"3488","Terrace","SEL","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3489","Terrace","SFU","2004-2005","non-NWCC",54.5167,-128.608,0,0
"3490","Terrace","SFU","2005-2006","non-NWCC",54.5167,-128.608,0,0
"3491","Terrace","SFU","2006-2007","non-NWCC",54.5167,-128.608,0,0
"3492","Terrace","SFU","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3493","Terrace","SFU","2008-2009","non-NWCC",54.5167,-128.608,1,0.00485436893203883
"3494","Terrace","SFU","2009-2010","non-NWCC",54.5167,-128.608,0,0
"3495","Terrace","SFU","2010-2011","non-NWCC",54.5167,-128.608,1,0.00606060606060606
"3496","Terrace","SFU","2011-2012","non-NWCC",54.5167,-128.608,2,0.0091324200913242
"3497","Terrace","SFU","2012-2013","non-NWCC",54.5167,-128.608,3,0.0176470588235294
"3498","Terrace","SFU","2013-2014","non-NWCC",54.5167,-128.608,4,0.0218579234972678
"3499","Terrace","TRU","2004-2005","non-NWCC",54.5167,-128.608,5,0.0248756218905473
"3500","Terrace","TRU","2005-2006","non-NWCC",54.5167,-128.608,6,0.0257510729613734
"3501","Terrace","TRU","2006-2007","non-NWCC",54.5167,-128.608,8,0.0372093023255814
"3502","Terrace","TRU","2007-2008","non-NWCC",54.5167,-128.608,11,0.0607734806629834
"3503","Terrace","TRU","2008-2009","non-NWCC",54.5167,-128.608,4,0.0194174757281553
"3504","Terrace","TRU","2009-2010","non-NWCC",54.5167,-128.608,3,0.0172413793103448
"3505","Terrace","TRU","2010-2011","non-NWCC",54.5167,-128.608,9,0.0545454545454545
"3506","Terrace","TRU","2011-2012","non-NWCC",54.5167,-128.608,6,0.0273972602739726
"3507","Terrace","TRU","2012-2013","non-NWCC",54.5167,-128.608,5,0.0294117647058824
"3508","Terrace","TRU","2013-2014","non-NWCC",54.5167,-128.608,3,0.0163934426229508
"3509","Terrace","UBCO","2004-2005","non-NWCC",54.5167,-128.608,1,0.00497512437810945
"3510","Terrace","UBCO","2005-2006","non-NWCC",54.5167,-128.608,0,0
"3511","Terrace","UBCO","2006-2007","non-NWCC",54.5167,-128.608,2,0.00930232558139535
"3512","Terrace","UBCO","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3513","Terrace","UBCO","2008-2009","non-NWCC",54.5167,-128.608,3,0.0145631067961165
"3514","Terrace","UBCO","2009-2010","non-NWCC",54.5167,-128.608,1,0.00574712643678161
"3515","Terrace","UBCO","2010-2011","non-NWCC",54.5167,-128.608,0,0
"3516","Terrace","UBCO","2011-2012","non-NWCC",54.5167,-128.608,1,0.0045662100456621
"3517","Terrace","UBCO","2012-2013","non-NWCC",54.5167,-128.608,3,0.0176470588235294
"3518","Terrace","UBCO","2013-2014","non-NWCC",54.5167,-128.608,1,0.00546448087431694
"3519","Terrace","UBCV","2004-2005","non-NWCC",54.5167,-128.608,2,0.00995024875621891
"3520","Terrace","UBCV","2005-2006","non-NWCC",54.5167,-128.608,4,0.0171673819742489
"3521","Terrace","UBCV","2006-2007","non-NWCC",54.5167,-128.608,3,0.013953488372093
"3522","Terrace","UBCV","2007-2008","non-NWCC",54.5167,-128.608,1,0.00552486187845304
"3523","Terrace","UBCV","2008-2009","non-NWCC",54.5167,-128.608,0,0
"3524","Terrace","UBCV","2009-2010","non-NWCC",54.5167,-128.608,2,0.0114942528735632
"3525","Terrace","UBCV","2010-2011","non-NWCC",54.5167,-128.608,2,0.0121212121212121
"3526","Terrace","UBCV","2011-2012","non-NWCC",54.5167,-128.608,1,0.0045662100456621
"3527","Terrace","UBCV","2012-2013","non-NWCC",54.5167,-128.608,2,0.0117647058823529
"3528","Terrace","UBCV","2013-2014","non-NWCC",54.5167,-128.608,1,0.00546448087431694
"3529","Terrace","UFV","2004-2005","non-NWCC",54.5167,-128.608,0,0
"3530","Terrace","UFV","2005-2006","non-NWCC",54.5167,-128.608,1,0.00429184549356223
"3531","Terrace","UFV","2006-2007","non-NWCC",54.5167,-128.608,0,0
"3532","Terrace","UFV","2007-2008","non-NWCC",54.5167,-128.608,0,0
"3533","Terrace","UFV","2008-2009","non-NWCC",54.5167,-128.608,1,0.00485436893203883
"3534","Terrace","UFV","2009-2010","non-NWCC",54.5167,-128.608,1,0.00574712643678161
"3535","Terrace","UFV","2010-2011","non-NWCC",54.5167,-128.608,1,0.00606060606060606
"3536","Terrace","UFV","2011-2012","non-NWCC",54.5167,-128.608,1,0.0045662100456621
"3537","Terrace","UFV","2012-2013","non-NWCC",54.5167,-128.608,1,0.00588235294117647
"3538","Terrace","UFV","2013-2014","non-NWCC",54.5167,-128.608,0,0
"3539","Terrace","UNBC","2004-2005","non-NWCC",54.5167,-128.608,3,0.0149253731343284
