"","year","programTitle","Program Code","PLU","Sum Credits","location","sumFTE","abo","imm","cluster","studentType"
"4148","2016-17","Nursing","NURS2","Credits",544,"TE",14.31578947,"N","00","health",NA
"4149","2016-17","Nursing","NURS2","Credits",20,"PR",0.526315789,"Y","00","health","fn"
"4150","2016-17","Nursing","NURS2","Credits",15,"PR",0.394736842,"N","00","health",NA
"4151","2016-17","Nursing","NURS2","Credits",5,"KI",0.131578947,"Y","00","health","fn"
"4152","2016-17","Nursing","NURS2","Credits",30,"KI",0.789473684,"N","00","health",NA
"4153","2016-17","Nursing","NURS","Credits",6,"TE",0.2,"N","01","health",NA
"4154","2016-17","Nursing","NURS","Credits",18,"TE",0.6,NA,"00","health",NA
"4155","2016-17","Nursing","NURS","Credits",129,"TE",4.3,"Y","00","health","fn"
"4156","2016-17","Nursing","NURS","Credits",522,"TE",17.4,"N","00","health",NA
"4157","2016-17","Plumbing Foundations","PLUMF","SCH",630,"PR",1,"Y","00","trades","fn"
"4158","2016-17","Plumbing Foundations","PLUMF","SCH",1260,"PR",2,"N","00","trades",NA
"4159","2016-17","Plumbing Foundations","PLUMF","SCH",0,"PR",0,"Y","00","trades","fn"
"4160","2016-17","Plumbing Foundations","PLUMF","SCH",0,"PR",0,"N","00","trades",NA
"4161","2009-10","Practical Nursing","PNUR","SCH",180,"TE",4.3675,"N","00","health",NA
"4162","2009-10","Practical Nursing","PNUR","SCH",134,"TE",3.28,"Y","00","health","fn"
"4163","2009-10","Practical Nursing","PNUR","SCH",335,"TE",8.3,NA,"00","health",NA
"4164","2010-11","Practical Nursing","PNUR","SCH",13,"TE",0.021666667,"N","00","health",NA
"4165","2010-11","Practical Nursing","PNUR","SCH",131.143,"TE",0.170759115,"N","00","health",NA
"4166","2010-11","Practical Nursing","PNUR","SCH",389.286,"KI",0.506882813,"N","00","health",NA
"4167","2010-11","Practical Nursing","PNUR","SCH",10.5,"TE",0.265,NA,"01","health",NA
"4168","2010-11","Practical Nursing","PNUR","SCH",206,"TE",5.0575,NA,"00","health",NA
"4169","2010-11","Practical Nursing","PNUR","SCH",128.5,"TE",3.1675,"Y","00","health","fn"
"4170","2010-11","Practical Nursing","PNUR","SCH",436.5,"TE",10.63,"N","00","health",NA
"4171","2010-11","Practical Nursing","PNUR","SCH",12,"PR",0.225,"Y","00","health","fn"
"4172","2011-12","Practical Nursing","PNUR","SCH",505.5,"TE",12.555,"N","00","health",NA
"4173","2011-12","Practical Nursing","PNUR","SCH",31,"TE",0.76,"Y","00","health","fn"
"4174","2011-12","Practical Nursing","PNUR","SCH",168.5,"TE",4.185,NA,"00","health",NA
"4175","2012-13","Practical Nursing","PPNUR","Credits",192.5,"TE",6.416666667,"N","00","health",NA
"4176","2012-13","Practical Nursing","PPNUR","Credits",62.5,"TE",2.083333333,"Y","00","health","fn"
"4177","2012-13","Practical Nursing","PPNUR","Credits",50,"TE",1.666666667,NA,"00","health",NA
"4178","2013-14","Practical Nursing","PPNUR2","Credits",58,"TE",1.705882353,"Y","00","health","fn"
"4179","2013-14","Practical Nursing","PPNUR2","Credits",115,"TE",3.382352941,"N","00","health",NA
"4180","2013-14","Practical Nursing","PPNUR","Credits",8,"TE",0.266666667,"Y","00","health","fn"
"4181","2013-14","Practical Nursing","PPNUR","Credits",28,"TE",0.933333333,"N","00","health",NA
"4182","2014-15","Practical Nursing","PPNUR2","Credits",23,"TE",0.676470588,"N","00","health",NA
"4183","2014-15","Practical Nursing","PPNUR2","Credits",14,"TE",0.411764706,"Y","00","health","fn"
"4184","2015-16","Practical Nursing","PPNUR","Credits",62.857,"TE",0.081845052,"Y","00","health","fn"
"4185","2009-10","Practical Nursing Access","FNPNAC","Credits",4,"GK",0.115942029,"Y","00","health","fn"
"4186","2010-11","Practical Nursing Access","FNPNAC","Credits",13,"SM",0.376811594,"Y","00","health","fn"
"4187","2010-11","Practical Nursing Access","PNAC","SCH",31.5,"TE",0.931439765,NA,"00","health",NA
"4188","2010-11","Practical Nursing Access","PNAC","SCH",9,"TE",0.267384917,"Y","00","health","fn"
"4189","2010-11","Practical Nursing Access","PNAC","SCH",9,"TE",0.267384917,"N","00","health",NA
"4190","2010-11","Practical Nursing Access","PNAC","SCH",67,"SM",1.973555338,NA,"00","health",NA
"4191","2010-11","Practical Nursing Access","PNAC","SCH",26,"SM",0.759059745,"Y","00","health","fn"
"4192","2010-11","Practical Nursing Access","PNAC","SCH",26,"SM",0.759059745,"N","00","health",NA
"4193","2009-10","Professional Cook 1","PCOOK1","Courses",15,"TE",0.025,"N","00","trades",NA
"4194","2009-10","Professional Cook 1","PCOOK1","Courses",1.5,"PR",0.0025,"N","00","trades",NA
"4195","2009-10","Professional Cook 1","PCOOK1","Courses",3,NA,0.005,"Y","00","trades","fn"
"4196","2009-10","Professional Cook 1","PCOOK1","Courses",7,"MA",0.011666667,"Y","00","trades","fn"
"4197","2009-10","Professional Cook 1","ACCOOK1","Courses",21,"HA",0.035,"Y","00","trades","fn"
"4198","2009-10","Professional Cook 1","PCOOK1","Courses",0,"TE",0,"Y","00","trades","fn"
"4199","2009-10","Professional Cook 1","PCOOK1","Courses",0,"TE",0,"N","00","trades",NA
"4200","2009-10","Professional Cook 1","PCOOK1","Courses",1,"TE",1,"N","01","trades",NA
"4201","2009-10","Professional Cook 1","ACCOOK1","Courses",0,"HA",0,"N","00","trades",NA
"4202","2009-10","Professional Cook 1","ACCOOK1","Courses",0,"HA",0,"Y","00","trades","fn"
"4203","2009-10","Professional Cook 1","PCOOK1","Courses",0,"TE",0,"N","00","trades",NA
"4204","2009-10","Professional Cook 1","PCOOK1","Courses",0,"TE",0,"Y","00","trades","fn"
"4205","2009-10","Professional Cook 1","PCOOK1","Courses",0,"TE",0,"N","01","trades",NA
"4206","2009-10","Professional Cook 1","ACCOOK1","Courses",1,"HA",1,"N","00","trades",NA
"4207","2009-10","Professional Cook 1","ACCOOK1","Courses",17,"HA",17,"Y","00","trades","fn"
"4208","2009-10","Professional Cook 1","PCOOK1","Courses",7,"TE",7,"N","00","trades",NA
"4209","2009-10","Professional Cook 1","PCOOK1","Courses",14,"TE",14,"Y","00","trades","fn"
"4210","2010-11","Professional Cook 1","ACCOOK1","Courses",6,"TE",0.01,"N","00","trades",NA
"4211","2010-11","Professional Cook 1","ACCOOK1","Courses",7,"HA",0.011666667,"Y","00","trades","fn"
"4212","2010-11","Professional Cook 1","PCOOK1","Courses",0,"TE",0,"Y","00","trades","fn"
"4213","2010-11","Professional Cook 1","PCOOK1","Courses",1,"TE",1,NA,"00","trades",NA
"4214","2010-11","Professional Cook 1","PCOOK1","Courses",15,"TE",15,"Y","00","trades","fn"
"4215","2010-11","Professional Cook 1","PCOOK1","Courses",6,"TE",6,"N","00","trades",NA
"4216","2010-11","Professional Cook 1","PCOOK1","Courses",1,"HO",1,NA,"00","trades",NA
"4217","2010-11","Professional Cook 1","ACCOOK1","Courses",6,"HO",6,NA,"00","trades",NA
"4218","2010-11","Professional Cook 1","ACCOOK1","Courses",2,"HO",2,"Y","00","trades","fn"
"4219","2010-11","Professional Cook 1","ACCOOK1","Courses",4,"HO",4,"N","00","trades",NA
"4220","2010-11","Professional Cook 1","PCOOK1","Courses",1,"TE",0,NA,"00","trades",NA
"4221","2010-11","Professional Cook 1","PCOOK1","Courses",12,"TE",0,"Y","00","trades","fn"
"4222","2010-11","Professional Cook 1","PCOOK1","Courses",6,"TE",0,"N","00","trades",NA
"4223","2010-11","Professional Cook 1","PCOOK1","Courses",0,"HO",0,NA,"00","trades",NA
"4224","2010-11","Professional Cook 1","ACCOOK1","Courses",0,"HO",0,NA,"00","trades",NA
"4225","2010-11","Professional Cook 1","ACCOOK1","Courses",0,"HO",0,"Y","00","trades","fn"
"4226","2010-11","Professional Cook 1","ACCOOK1","Courses",0,"HO",0,"N","00","trades",NA
"4227","2011-12","Professional Cook 1","ACCOOK1","Courses",6,"TE",0,"Y","00","trades","fn"
"4228","2011-12","Professional Cook 1","ACCOOK1","Courses",2,"TE",2,"Y","00","trades","fn"
"4229","2011-12","Professional Cook 1","ACCOOK1","Courses",5,"TE",0.008333333,NA,"00","trades",NA
"4230","2012-13","Professional Cook 1","ACCOOK1","Courses",6,"TE",0,NA,"00","trades",NA
"4231","2012-13","Professional Cook 1","ACCOOK1","Courses",2,"TE",2,NA,"00","trades",NA
"4232","2013-14","Professional Cook 1","ACCOOK1","Courses",2,"TE",2,NA,"00","trades",NA
"4233","2013-14","Professional Cook 1","ACCOOK1","Courses",1,"TE",1,"N","00","trades",NA
"4234","2013-14","Professional Cook 1","ACCOOK1","Courses",6,"TE",0,NA,"00","trades",NA
"4235","2013-14","Professional Cook 1","ACCOOK1","Courses",3,"TE",0,"N","00","trades",NA
"4236","2014-15","Professional Cook 1","ACCOOK1","Courses",0,"TE",0,"N","00","trades",NA
"4237","2014-15","Professional Cook 1","ACCOOK1","Courses",0,"HO",0,NA,"00","trades",NA
"4238","2014-15","Professional Cook 1","ACCOOK1","Courses",1,"TE",1,"Y","00","trades","fn"
"4239","2014-15","Professional Cook 1","ACCOOK1","Courses",3,"TE",3,"N","00","trades",NA
"4240","2014-15","Professional Cook 1","ACCOOK1","Courses",4,"HO",4,NA,"00","trades",NA
"4241","2014-15","Professional Cook 1","ACCOOK1","Courses",1,"TE",0,"Y","00","trades","fn"
"4242","2014-15","Professional Cook 1","ACCOOK1","Courses",9,"TE",0,"N","00","trades",NA
"4243","2014-15","Professional Cook 1","ACCOOK1","Courses",0,"HO",0,NA,"00","trades",NA
"4244","2015-16","Professional Cook 1","ACCOOK1","Courses",0,"TE",0,"Y","00","trades","fn"
"4245","2015-16","Professional Cook 1","ACCOOK1","Courses",0,"TE",0,NA,"00","trades",NA
"4246","2015-16","Professional Cook 1","ACCOOK1","Courses",2,"TE",2,"Y","00","trades","fn"
"4247","2015-16","Professional Cook 1","ACCOOK1","Courses",1,"TE",1,NA,"00","trades",NA
"4248","2015-16","Professional Cook 1","ACCOOK1","Courses",0,"TE",0,"Y","00","trades","fn"
"4249","2015-16","Professional Cook 1","ACCOOK1","Courses",8,"TE",0.013333333,"Y","00","trades","fn"
"4250","2016-17","Professional Cook 1","ACCOOK1","Courses",0,"HO",0,NA,"00","trades",NA
"4251","2016-17","Professional Cook 1","ACCOOK1","Courses",4,"TE",4,NA,"00","trades",NA
"4252","2016-17","Professional Cook 1","ACCOOK1","Courses",1,"TE",1,"Y","00","trades","fn"
"4253","2016-17","Professional Cook 1","ACCOOK1","Courses",1,"TE",1,"N","00","trades",NA
"4254","2016-17","Professional Cook 1","ACCOOK1","Courses",0,"TE",0,NA,"00","trades",NA
"4255","2016-17","Professional Cook 1","ACCOOK1","Courses",0,"TE",0,"Y","00","trades","fn"
"4256","2016-17","Professional Cook 1","ACCOOK1","Courses",0,"TE",0,"N","00","trades",NA
"4257","2009-10","Professional Cook 2","PCOOK2","Courses",0,"TE",0,"N","01","trades",NA
"4258","2009-10","Professional Cook 2","PCOOK2","Courses",0,"TE",0,"Y","00","trades","fn"
"4259","2009-10","Professional Cook 2","PCOOK2","Courses",0,"TE",0,"N","00","trades",NA
"4260","2009-10","Professional Cook 2","PCOOK2","Courses",0,"MA",0,"Y","00","trades","fn"
"4261","2009-10","Professional Cook 2","PCOOK2","Courses",1,"TE",1,"N","01","trades",NA
"4262","2009-10","Professional Cook 2","PCOOK2","Courses",9,"TE",9,"Y","00","trades","fn"
"4263","2009-10","Professional Cook 2","PCOOK2","Courses",5,"TE",5,"N","00","trades",NA
"4264","2009-10","Professional Cook 2","PCOOK2","Courses",1,"MA",1,NA,"00","trades",NA
"4265","2009-10","Professional Cook 2","PCOOK2","Courses",10,"MA",10,"Y","00","trades","fn"
"4266","2009-10","Professional Cook 2","PCOOK2","Courses",0,"TE",0,"N","01","trades",NA
"4267","2009-10","Professional Cook 2","PCOOK2","Courses",0,"TE",0,NA,"00","trades",NA
"4268","2009-10","Professional Cook 2","PCOOK2","Courses",0,"TE",0,"Y","00","trades","fn"
"4269","2009-10","Professional Cook 2","PCOOK2","Courses",0,"TE",0,"N","00","trades",NA
"4270","2009-10","Professional Cook 2","PCOOK2","Courses",0,"MA",0,NA,"00","trades",NA
"4271","2009-10","Professional Cook 2","PCOOK2","Courses",0,"MA",0,"Y","00","trades","fn"
"4272","2010-11","Professional Cook 2","PCOOK2","Courses",0,"TE",0,NA,"00","trades",NA
"4273","2010-11","Professional Cook 2","PCOOK2","Courses",10,"TE",10,"Y","00","trades","fn"
"4274","2010-11","Professional Cook 2","PCOOK2","Courses",6,"TE",6,"N","00","trades",NA
"4275","2010-11","Professional Cook 2","PCOOK2","Courses",0,"TE",0,"Y","00","trades","fn"
"4276","2010-11","Professional Cook 2","PCOOK2","Courses",0,"TE",0,"N","00","trades",NA
"4277","2011-12","Professional Cook 2","PCOOK2","Courses",6,"TE",0,"N","00","trades",NA
"4278","2011-12","Professional Cook 2","PCOOK2","Courses",10,"TE",0,"Y","00","trades","fn"
"4279","2009-10","Professional Cook 3","PCOOK3","SCH",0,"TE",0,NA,"00","trades",NA
"4280","2009-10","Professional Cook 3","PCOOK3","SCH",19.286,"TE",0.025111979,"Y","00","trades","fn"
"4281","2009-10","Professional Cook 3","PCOOK3","SCH",141.429,"TE",0.184152344,"N","00","trades",NA
"4282","2009-10","Professional Cook 3","PCOOK3","SCH",840,"TE",1,NA,"00","trades",NA
"4283","2009-10","Professional Cook 3","PCOOK3","SCH",10350,"TE",12.32142857,"Y","00","trades","fn"
"4284","2009-10","Professional Cook 3","PCOOK3","SCH",5880,"TE",7,"N","00","trades",NA
"4285","2009-10","Professional Cook 3","PCOOK3","SCH",30.5,"TE",0.071428571,NA,"00","trades",NA
"4286","2009-10","Professional Cook 3","PCOOK3","SCH",359.5,"TE",0,"Y","00","trades","fn"
"4287","2009-10","Professional Cook 3","PCOOK3","SCH",212,"TE",0,"N","00","trades",NA
"4288","2010-11","Professional Cook 3","PCOOK3","SCH",84,"TE",0,"N","00","trades",NA
"4289","2010-11","Professional Cook 3","PCOOK3","SCH",194,"TE",0,"Y","00","trades","fn"
"4290","2010-11","Professional Cook 3","PCOOK3","SCH",2520,"TE",3,"N","00","trades",NA
"4291","2010-11","Professional Cook 3","PCOOK3","SCH",5880,"TE",7,"Y","00","trades","fn"
"4292","2010-11","Professional Cook 3","PCOOK3","SCH",0,"TE",0,"N","00","trades",NA
"4293","2010-11","Professional Cook 3","PCOOK3","SCH",0,"TE",0,"Y","00","trades","fn"
"4294","2010-11","Professional Cook 3","PCOOK3","SCH",12,"TE",0.02,"Y","00","trades","fn"
"4295","2011-12","Professional Cook 3","PCOOK3","SCH",1,"TE",0.214285714,"N","00","trades",NA
"4296","2011-12","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",10,"TE",0,"N","00","trades",NA
"4297","2011-12","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",26,"TE",0,"Y","00","trades","fn"
"4298","2011-12","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",3,"TE",0,NA,"00","trades",NA
"4299","2011-12","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",4,"TE",4,"N","00","trades",NA
"4300","2011-12","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",12,"TE",12,"Y","00","trades","fn"
"4301","2011-12","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",1,"TE",1,NA,"00","trades",NA
"4302","2011-12","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",19,"TE",0.031666667,"N","00","trades",NA
"4303","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",9,"TE",0.015,"Y","00","trades","fn"
"4304","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",2.5,"SM",0.004166667,"Y","00","trades","fn"
"4305","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",14,"KA",0.023333333,"Y","00","trades","fn"
"4306","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",2,"TE",2,NA,"00","trades",NA
"4307","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",6,"TE",6,"Y","00","trades","fn"
"4308","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",5,"TE",5,"N","00","trades",NA
"4309","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",6,"TE",0,NA,"00","trades",NA
"4310","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",15,"TE",0,"Y","00","trades","fn"
"4311","2012-13","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",10,"TE",0,"N","00","trades",NA
"4312","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",16,"TE",0.026666667,"Y","00","trades","fn"
"4313","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",1,"TE",1,"N","02","trades","ie"
"4314","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",1,"TE",1,"N","01","trades",NA
"4315","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",1,"TE",1,NA,"00","trades",NA
"4316","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",12,"TE",12,"Y","00","trades","fn"
"4317","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",3,"TE",3,"N","00","trades",NA
"4318","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",3,"TE",0,"N","02","trades","ie"
"4319","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",3,"TE",0,"N","01","trades",NA
"4320","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",3,"TE",0,NA,"00","trades",NA
"4321","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",36,"TE",0,"Y","00","trades","fn"
"4322","2013-14","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",12,"TE",0,"N","00","trades",NA
"4323","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",34,"TE",0.056666667,"Y","00","trades","fn"
"4324","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"HO",0,NA,"00","trades",NA
"4325","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",1,"TE",1,NA,"00","trades",NA
"4326","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",27,"TE",27,"Y","00","trades","fn"
"4327","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",2,"TE",2,"N","00","trades",NA
"4328","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",3,"HO",3,NA,"00","trades",NA
"4329","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",1,"HO",1,"Y","00","trades","fn"
"4330","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",1,"TE",0,NA,"00","trades",NA
"4331","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",77,"TE",0,"Y","00","trades","fn"
"4332","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",4,"TE",0,"N","00","trades",NA
"4333","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",3,"PR",0,"Y","00","trades","fn"
"4334","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"HO",0,NA,"00","trades",NA
"4335","2014-15","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"HO",0,"Y","00","trades","fn"
"4336","2015-16","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"TE",0,"Y","00","trades","fn"
"4337","2015-16","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",22,"TE",22,"Y","00","trades","fn"
"4338","2015-16","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",2,"TE",2,"N","00","trades",NA
"4339","2015-16","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"TE",0,"Y","00","trades","fn"
"4340","2015-16","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"TE",0,"N","00","trades",NA
"4341","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",8,"TE",0.013333333,"N","00","trades",NA
"4342","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",8,"PR",0.013333333,"N","00","trades",NA
"4343","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"TE",0,"Y","00","trades","fn"
"4344","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",4,"TE",4,NA,"00","trades",NA
"4345","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",11,"TE",11,"Y","00","trades","fn"
"4346","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",6,"TE",6,"N","00","trades",NA
"4347","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",5,"KT",5,NA,"00","trades",NA
"4348","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",7,"KT",7,"Y","00","trades","fn"
"4349","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"TE",0,NA,"00","trades",NA
"4350","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"TE",0,"Y","00","trades","fn"
"4351","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"TE",0,"N","00","trades",NA
"4352","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"KT",0,NA,"00","trades",NA
"4353","2016-17","Professional Cook Apprentice - Level 1","PCOOKAP1","Courses",0,"KT",0,"Y","00","trades","fn"
"4354","2011-12","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"N","00","trades",NA
"4355","2011-12","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"Y","00","trades","fn"
"4356","2011-12","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",3,"TE",3,"N","00","trades",NA
"4357","2011-12","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",9,"TE",9,"Y","00","trades","fn"
"4358","2012-13","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",4,"TE",4,NA,"00","trades",NA
"4359","2012-13","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",6,"TE",6,"Y","00","trades","fn"
"4360","2012-13","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",3,"TE",3,"N","00","trades",NA
"4361","2012-13","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,NA,"00","trades",NA
"4362","2012-13","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"Y","00","trades","fn"
"4363","2012-13","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"N","00","trades",NA
"4364","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",1,"TE",1,"N","02","trades","ie"
"4365","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",1,"TE",1,"N","01","trades",NA
"4366","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",2,"TE",2,NA,"00","trades",NA
"4367","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",10,"TE",10,"Y","00","trades","fn"
"4368","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",2,"TE",2,"N","00","trades",NA
"4369","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"N","02","trades","ie"
"4370","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"N","01","trades",NA
"4371","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,NA,"00","trades",NA
"4372","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"Y","00","trades","fn"
"4373","2013-14","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"N","00","trades",NA
"4374","2015-16","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"N","00","trades",NA
"4375","2015-16","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"Y","00","trades","fn"
"4376","2015-16","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",3,"TE",3,"N","00","trades",NA
"4377","2015-16","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",15,"TE",15,"Y","00","trades","fn"
"4378","2015-16","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",64,"TE",0.106666667,"Y","00","trades","fn"
"4379","2016-17","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",1,"TE",1,NA,"00","trades",NA
"4380","2016-17","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",7,"TE",7,"Y","00","trades","fn"
"4381","2016-17","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",1,"TE",1,"N","00","trades",NA
"4382","2016-17","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,NA,"00","trades",NA
"4383","2016-17","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"Y","00","trades","fn"
"4384","2016-17","Professional Cook Apprentice - Level 2","PCOOKAP2","Courses",0,"TE",0,"N","00","trades",NA
"4385","2010-11","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",0,"TE",0,"N","00","trades",NA
"4386","2010-11","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",0,"TE",0,"Y","00","trades","fn"
"4387","2010-11","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",0,"TE",0,NA,"00","trades",NA
"4388","2010-11","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",0,"TE",0,"N","01","trades",NA
"4389","2010-11","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",2,"TE",2,"N","00","trades",NA
"4390","2010-11","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",1,"TE",1,"Y","00","trades","fn"
"4391","2010-11","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",1,"TE",1,NA,"00","trades",NA
"4392","2010-11","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",1,"TE",1,"N","01","trades",NA
"4393","2011-12","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",6,"TE",6,"Y","00","trades","fn"
"4394","2011-12","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",6,"TE",6,"N","00","trades",NA
"4395","2011-12","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",0,"TE",0,"Y","00","trades","fn"
"4396","2011-12","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",0,"TE",0,"N","00","trades",NA
"4397","2016-17","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",0,"TE",0,"N","00","trades",NA
"4398","2016-17","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",0,"TE",0,"Y","00","trades","fn"
"4399","2016-17","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",2,"TE",2,"N","00","trades",NA
"4400","2016-17","Professional Cook Apprentice - Level 3","PCOOKAP3","Courses",1,"TE",1,"Y","00","trades","fn"
"4401","2015-16","Provincial Instructor's Diploma","PIDP","Credits",3,"TE",0.125,NA,"00","academic",NA
"4402","2016-17","Provincial Instructor's Diploma","PIDP","Credits",18,"TE",0.75,"N","00","academic",NA
"4403","2016-17","Provincial Instructor's Diploma","PIDP","Credits",2,"TE",0.083333333,"Y","00","academic","fn"
"4404","2016-17","Provincial Instructor's Diploma","PIDP","Credits",49,"TE",2.041666667,NA,"00","academic",NA
"4405","2009-10","Public Administration","PADM","Credits",18,"PR",0.03,"Y","00","academic","fn"
"4406","2009-10","Public Administration","PADM","Credits",15,"TE",0.625,NA,"00","academic",NA
"4407","2009-10","Public Administration","PADM","Credits",51,"TE",2.125,"Y","00","academic","fn"
